id,img_1,img_2,score,similarity_type,lien_interne
30042011,"wit75_pdf75_0106_1068,466,321,200.jpg","wit75_pdf75_0892_2041,387,210,212.jpg",62.17264,1,True
30042013,"wit75_pdf75_0106_500,1305,210,355.jpg","wit75_pdf75_0892_2041,387,210,212.jpg",58.93149,1,True
30042014,"wit75_pdf75_0106_869,787,252,236.jpg","wit75_pdf75_0892_2041,387,210,212.jpg",45.62535,1,True
30042016,"wit75_pdf75_0106_1174,1859,206,302.jpg","wit75_pdf75_0892_2041,387,210,212.jpg",44.31603,1,True
30039276,"wit75_pdf75_0106_1127,794,268,220.jpg","wit75_pdf75_0892_2041,387,210,212.jpg",57.28103,1,True
30042029,"wit75_pdf75_0106_944,1402,190,188.jpg","wit75_pdf75_0892_2044,190,222,196.jpg",70.985,1,True
30042031,"wit75_pdf75_0106_264,262,263,180.jpg","wit75_pdf75_0892_2044,190,222,196.jpg",72.62398,1,True
30039667,"wit75_pdf75_0106_982,1029,148,350.jpg","wit75_pdf75_0892_2062,798,211,255.jpg",29.16374,1,True
30039234,"wit75_pdf75_0106_1125,248,220,222.jpg","wit75_pdf75_0892_2099,2112,169,212.jpg",89.60261,1,True
30039204,"wit75_pdf75_0106_1043,2081,204,232.jpg","wit75_pdf75_0892_313,1410,208,185.jpg",39.90954,1,True
30039242,"wit75_pdf75_0106_1125,248,220,222.jpg","wit75_pdf75_0892_320,1586,189,195.jpg",78.07514,1,True
30039249,"wit75_pdf75_0106_1125,248,220,222.jpg","wit75_pdf75_0892_322,1205,190,196.jpg",66.21125,1,True
30039236,"wit75_pdf75_0106_1125,248,220,222.jpg","wit75_pdf75_0892_322,2151,204,223.jpg",45.21088,1,True
30042157,"wit75_pdf75_0106_54,229,219,217.jpg","wit75_pdf75_0892_324,222,182,217.jpg",28.16368,1,True
30039588,"wit75_pdf75_0106_704,1581,201,249.jpg","wit75_pdf75_0892_327,1771,180,212.jpg",63.71246,1,True
30042173,"wit75_pdf75_0106_221,1291,170,316.jpg","wit75_pdf75_0892_330,1003,196,212.jpg",39.90863,1,True
